Date & Time,SKU,Name,Brand,Average Rating,Rating Count,Sponsered,Price,Sales Price,Express,Rank,Link
2024-11-17 03:11:06,ZD0827876BD2CB24594E5Z,DBLEW 4mm Thick Yoga Mat Knees Supportive Anti Slip Fitness Home Exercise Eco Friendly Ideal For All Types Of Pilates Floor Workouts Gym Stretching 61x173cm ,DBLEW,3.0,4,N,33.95,50,Y,42,https://www.noon.com/uae-en/4mm-thick-yoga-mat-knees-supportive-anti-slip-fitness-home-exercise-eco-friendly-ideal-for-all-types-of-pilates-floor-workouts-gym-stretching-61x173cm/ZD0827876BD2CB24594E5Z/p/?o=zd0827876bd2cb24594e5z-1
2024-11-17 03:11:06,Z64EE8D8F808FF4902AEDZ,"MahMir Mahmir EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Black) ",MahMir,3.0,10,N,26.70,29.95,Y,40,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-black/Z64EE8D8F808FF4902AEDZ/p/?o=z64ee8d8f808ff4902aedz-1
2024-11-17 03:11:06,ZA5B085E0D46F3F90A723Z,Long Mat Bag Le Pliage Original Large Black Tote Bag with Handle for Women L1899089001 ,Long,,,N,158.85,Not Available,Y,41,https://www.noon.com/uae-en/mat-bag-le-pliage-original-large-black-tote-bag-with-handle-for-women-l1899089001/ZA5B085E0D46F3F90A723Z/p/?o=za5b085e0d46f3f90a723z-1
2024-11-17 03:11:08,N13542999A,Generic Fitness Floating Point Yoga Foam Roller ,Generic,4.4,110,N,33.55,Not Available,Y,4,https://www.noon.com/uae-en/fitness-floating-point-yoga-foam-roller/N13542999A/p/?o=eca4622eec13d37e
2024-11-17 03:11:06,Z4E94910F3A4B894AB81EZ,"Depend Liner Socks Invisible Boat Shoe Socks Heelless Sock Breathable Hidden Liner For Summer Women Slip On Sneakers 4 Pairs (Black, Gray, Skin Color, White) ",Depend,,,N,49.50,55,Y,36,https://www.noon.com/uae-en/liner-socks-invisible-boat-shoe-socks-heelless-sock-breathable-hidden-liner-for-summer-women-slip-on-sneakers-4-pairs-black-gray-skin-color-white/Z4E94910F3A4B894AB81EZ/p/?o=z4e94910f3a4b894ab81ez-1
2024-11-17 03:11:06,ZF96CD23DE40705E5E5ECZ,"AIWANTO Beach Blanket Waterproof Sandproof 2.1M*2M- Large Beach Blanket Sandproof Fits for 4-6 Adults, Waterproof Beach Mat with Zipper Pocket, Outdoor Beach Mat for Travel, Camping, Hiking ",AIWANTO,,,N,34.95,100,Y,37,https://www.noon.com/uae-en/beach-blanket-waterproof-sandproof-2-1m-2m-large-beach-blanket-sandproof-fits-for-4-6-adults-waterproof-beach-mat-with-zipper-pocket-outdoor-beach-mat-for-travel-camping-hiking/ZF96CD23DE40705E5E5ECZ/p/?o=zf96cd23de40705e5e5ecz-1
2024-11-17 03:11:06,N44860791A,Kanteen Store Anti Burst Yoga Ball  Fitness Gym Exercise Home Pregnancy 65cm ,Kanteen Store,3.7,8,N,30.50,Not Available,Y,38,https://www.noon.com/uae-en/anti-burst-yoga-ball-fitness-gym-exercise-home-pregnancy-65cm/N44860791A/p/?o=aab53a1167db93ce
2024-11-17 03:11:06,Z9F31E1F2B638E7A6B809Z,"ShebSheb 5 PCS Cooling Ice Gym Towel for Neck, Microfiber Cool Towel, Soft Breathable Chilly Towel for Yoga, Sports, Golf, Gym, Camping, Running, Fitness, Workout & More Activities ",ShebSheb,,,N,30.50,Not Available,Y,33,https://www.noon.com/uae-en/5-pcs-cooling-ice-gym-towel-for-neck-microfiber-cool-towel-soft-breathable-chilly-towel-for-yoga-sports-golf-gym-camping-running-fitness-workout-more-activities/Z9F31E1F2B638E7A6B809Z/p/?o=z9f31e1f2b638e7a6b809z-1
2024-11-17 03:11:06,Z289B3A2E126D59A5F635Z,Gaiam YOGA BEGINNERS KIT PURPLE ,Gaiam,,,N,183.60,Not Available,Y,32,https://www.noon.com/uae-en/yoga-beginners-kit-purple/Z289B3A2E126D59A5F635Z/p/?o=z289b3a2e126d59a5f635z-1
2024-11-17 03:11:06,N16529621A,body heart Yoga Ball With Air Pump - 75 cm 75cm ,body heart,3.4,26,N,30.35,37.75,N,39,https://www.noon.com/uae-en/yoga-ball-with-air-pump-75-cm-75cm/N16529621A/p/?o=b4311ea3efd0d8fd
2024-11-17 03:11:06,Z9845E8204E4F66837365Z,"YOGA Yoga Socks With Grips For Women, 2 Pairs Non Slip Cotton And Stretchy Toe Socks In Black And Gray, For Pilates, Barre, Ballet, Fitness ",YOGA,,,N,59,118,Y,31,https://www.noon.com/uae-en/yoga-socks-with-grips-for-women-2-pairs-non-slip-cotton-and-stretchy-toe-socks-in-black-and-gray-for-pilates-barre-ballet-fitness/Z9845E8204E4F66837365Z/p/?o=z9845e8204e4f66837365z-1
2024-11-17 03:11:06,Z1E7740B40C8B4ABF9371Z,"Excefore Yoga Barre Socks, Non Slip Anti Skid Sticky Silicone Grips Cotton Socks for Yoga Pilates Gym Pure Ballet Dance Barefoot Workout, Ankle Multiuse Socks, Black Grey Skin Color 3Pcs ",Excefore,,,N,72.40,Not Available,Y,34,https://www.noon.com/uae-en/yoga-barre-socks-non-slip-anti-skid-sticky-silicone-grips-cotton-socks-for-yoga-pilates-gym-pure-ballet-dance-barefoot-workout-ankle-multiuse-socks-black-grey-skin-color-3pcs/Z1E7740B40C8B4ABF9371Z/p/?o=z1e7740b40c8b4abf9371z-1
2024-11-17 03:11:06,Z7A2FA1C404D2CCDE42DEZ,Gaiam 4Mm Classic Printed Mandala Yoga Mat ,Gaiam,5.0,1,N,39,110,Y,28,https://www.noon.com/uae-en/4mm-classic-printed-mandala-yoga-mat/Z7A2FA1C404D2CCDE42DEZ/p/?o=z7a2fa1c404d2ccde42dez-1
2024-11-17 03:11:06,Z1BA7F8A85269F90D7440Z,Inder Yoga Sticks Training for Posture Corrector Humpback Correction Stick Yoga Open Back Men Women Posture Trainer Corrector ,Inder,2.7,5,N,23.30,39,Y,30,https://www.noon.com/uae-en/yoga-sticks-training-for-posture-corrector-humpback-correction-stick-yoga-open-back-men-women-posture-trainer-corrector/Z1BA7F8A85269F90D7440Z/p/?o=z1ba7f8a85269f90d7440z-1
2024-11-17 03:11:06,N21462369A,MoKo Yoga Blocks 2 Pack Eva Foam Yoga Exercise Bricks 3X9X5inch ,MoKo,4.6,14,N,23.95,Not Available,Y,29,https://www.noon.com/uae-en/yoga-blocks-2-pack-eva-foam-yoga-exercise-bricks-3x9x5inch/N21462369A/p/?o=cae8ab27a3cbf2cb
2024-11-17 03:11:06,Z1F0C3313AD868140176DZ,SYOSI Resistance Bands Professional Exercise Bands Long Natural Latex Elastic Bands ,SYOSI,5.0,1,N,27.90,32.70,N,26,https://www.noon.com/uae-en/resistance-bands-professional-exercise-bands-long-natural-latex-elastic-bands/Z1F0C3313AD868140176DZ/p/?o=cace65d9dc5c4f8e
2024-11-17 03:11:06,ZB8696FB3A819776AC20BZ,"Depend 3 Pairs Toe Sock, Full Toe Yoga Sock With Gel Tab, Soft Breathable Five Finger Socks, Invisible Boat Socks, Sweat-Absorbent, Deodorant, Anti-friction(Black, White, Skin) ",Depend,,,N,53.10,59,Y,21,https://www.noon.com/uae-en/3-pairs-toe-sock-full-toe-yoga-sock-with-gel-tab-soft-breathable-five-finger-socks-invisible-boat-socks-sweat-absorbent-deodorant-anti-friction-black-white-skin/ZB8696FB3A819776AC20BZ/p/?o=zb8696fb3a819776ac20bz-1
2024-11-17 03:11:06,N27330353A,Fitness World Fitness Yoga Ball 95cm ,Fitness World,4.0,8,N,49.85,Not Available,N,22,https://www.noon.com/uae-en/fitness-yoga-ball-95cm/N27330353A/p/?o=b476ef6fd3346f9f
2024-11-17 03:11:06,ZE302022BCDD355B5D1DFZ,"FFA SPORTS Fitness for All FFA SPORTS Extra 10mm Thick Exercise Mat Non Slip with Carrying Strap Ideal for Pilates, Yoga and Many Other Home Workouts ",FFA SPORTS Fitness for All,,,N,44,50,Y,20,https://www.noon.com/uae-en/ffa-sports-extra-10mm-thick-exercise-mat-non-slip-with-carrying-strap-ideal-for-pilates-yoga-and-many-other-home-workouts/ZE302022BCDD355B5D1DFZ/p/?o=ze302022bcdd355b5d1dfz-1
2024-11-17 03:11:06,ZDA130188CA43370D1EDFZ,ZCM-HAPPY 3D Professional Waist Shape Yoga Wheel ,ZCM-HAPPY,5.0,1,N,69,250,Y,18,https://www.noon.com/uae-en/3d-professional-waist-shape-yoga-wheel/ZDA130188CA43370D1EDFZ/p/?o=zda130188ca43370d1edfz-1
2024-11-17 03:11:06,Z6D22140BD4A5A326AA84Z,"RIOXS Thick Yoga Mat with Carrier Strap, Non-Slip High-density Exercise Mat, Pilates Fitness Mat, Non-toxic Odorless Mat, Easy to Store and Clean, 183*61*0.6cm ",RIOXS,,,N,49.85,59,Y,17,https://www.noon.com/uae-en/thick-yoga-mat-with-carrier-strap-non-slip-high-density-exercise-mat-pilates-fitness-mat-non-toxic-odorless-mat-easy-to-store-and-clean-183-61-0-6cm/Z6D22140BD4A5A326AA84Z/p/?o=z6d22140bd4a5a326aa84z-1
2024-11-17 03:11:06,N28558716A,TOEON Anti-Slip Fitness Gliding Disc 50x70cm ,TOEON,4.5,2,N,13.40,33,Y,13,https://www.noon.com/uae-en/anti-slip-fitness-gliding-disc-50x70cm/N28558716A/p/?o=d80e54d0159b5f1c
2024-11-17 03:11:06,Z52DB1B1C6133E7763739Z,ZCM-HAPPY Yoga Wheel ,ZCM-HAPPY,5.0,1,N,69,Not Available,Y,16,https://www.noon.com/uae-en/yoga-wheel/Z52DB1B1C6133E7763739Z/p/?o=z52db1b1c6133e7763739z-1
2024-11-17 03:11:06,N23818412A,UBOYLI Womens Non Slip Yoga Socks ,UBOYLI,4.0,54,N,23.05,24,Y,11,https://www.noon.com/uae-en/womens-non-slip-yoga-socks/N23818412A/p/?o=fa5ea229d2dd4d3c
2024-11-17 03:11:06,Z634286BF59AE3C73E2C5Z,RIOXS 8 Pairs Non Slip Skid Yoga Pilates Socks for Women and Men Breathable Sports Socks for Yoga Barre Pilates Home Workout ,RIOXS,5.0,3,N,55,Not Available,N,9,https://www.noon.com/uae-en/8-pairs-non-slip-skid-yoga-pilates-socks-for-women-and-men-breathable-sports-socks-for-yoga-barre-pilates-home-workout/Z634286BF59AE3C73E2C5Z/p/?o=c0f28bded3aa477c
2024-11-17 03:11:06,ZDAEB34EEE2F38AD13E80Z,"Ayeeb Portable Foldable Yoga Travel Mat 1MM,100% Natural Portugal Cork Surface Eco-friendly Antimicrobial, Non-slip Rubber Reverse, Versatile use for Gym Pilates Fitness Workout Meditation Beach Swimming Pool Carpet floor, Best Gift to friends and families, Full Color Laser Pattern(LOVE heart) ",Ayeeb,,,N,99,399,Y,12,https://www.noon.com/uae-en/portable-foldable-yoga-travel-mat-1mm-100-natural-portugal-cork-surface-eco-friendly-antimicrobial-non-slip-rubber-reverse-versatile-use-for-gym-pilates-fitness-workout-meditation-beach-swimming-pool-carpet-floor-best-gift-to-friends-and-families-ful/ZDAEB34EEE2F38AD13E80Z/p/?o=zdaeb34eee2f38ad13e80z-1
2024-11-17 03:11:06,N18842285A,Fitness World Yoga Ball 65cm ,Fitness World,3.7,98,N,33.35,Not Available,N,10,https://www.noon.com/uae-en/yoga-ball-65cm/N18842285A/p/?o=d5fb2d434e76aacc
2024-11-17 03:11:06,Z622228D93A841324C164Z,RIOXS Buckwheat Meditation Cushion Round Zabuton Meditation Pad Yoga Fitness Meditation Bolster with Organic Cotton Cover Kneeling Pillow ,RIOXS,5.0,2,N,56,59,N,4,https://www.noon.com/uae-en/buckwheat-meditation-cushion-round-zabuton-meditation-pad-yoga-fitness-meditation-bolster-with-organic-cotton-cover-kneeling-pillow/Z622228D93A841324C164Z/p/?o=fb9dad301b5cfb9e
2024-11-17 03:11:04,N16273426A,Ab Rocket Abdominal Trainer Wheel Roller With Knee Mat ,Ab Rocket,4.3,359,N,26.05,Not Available,N,52,https://www.noon.com/uae-en/abdominal-trainer-wheel-roller-with-knee-mat/N16273426A/p/?o=f35bc3ad327d85ab
2024-11-17 03:11:04,Z8F3CCD36722268B4DBE6Z,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,5.0,3,N,42,80,Y,51,https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/Z8F3CCD36722268B4DBE6Z/p/?o=z8f3ccd36722268b4dbe6z-1
2024-11-17 03:11:06,ZE5D98E2FD55A24417BE7Z,Toshionics Anti Slip Fitness Exercise Gym Yoga Mats 4mm Thick For indoor And Outdoor 61x173cm ,Toshionics,,,N,31.25,60,Y,5,https://www.noon.com/uae-en/anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-for-indoor-and-outdoor-61x173cm/ZE5D98E2FD55A24417BE7Z/p/?o=ze5d98e2fd55a24417be7z-1
2024-11-17 03:11:04,Z0F095971CF7A77BEEE8BZ,Loquat Adult Soft Bottom Dance Shoes Ballet Yoga Shoes Dancing Shoes Beige Color ,Loquat,,,N,16,39,Y,48,https://www.noon.com/uae-en/adult-soft-bottom-dance-shoes-ballet-yoga-shoes-dancing-shoes-beige-color/Z0F095971CF7A77BEEE8BZ/p/?o=z0f095971cf7a77beee8bz-11
2024-11-17 03:11:04,N43250381A,Rock Pow Acupressure Body Pain Relief Mat 66 x 42cm ,Rock Pow,2.7,3,N,47.20,119,Y,47,https://www.noon.com/uae-en/acupressure-body-pain-relief-mat-66-x-42cm/N43250381A/p/?o=bcbe5a956bb9b6df
2024-11-17 03:11:04,N41312631A,Body Builder Yoga Roller Column 33cm ,Body Builder,4.7,10,N,35.95,Not Available,N,50,https://www.noon.com/uae-en/yoga-roller-column-33cm/N41312631A/p/?o=a9a5fda31430e29c
2024-11-17 03:11:04,Z2F9046D53376D3F6A8B7Z,Y&D Yoga Barre Socks Non Slip Anti Skid Sticky Silicone Grips Cotton for Pilates Gym Pure Ballet Dance Barefoot Workout Ankle Multiuse Black Grey Skin Color 3Pcs ,Y&D,,,N,48.50,69,Y,49,https://www.noon.com/uae-en/yoga-barre-socks-non-slip-anti-skid-sticky-silicone-grips-cotton-for-pilates-gym-pure-ballet-dance-barefoot-workout-ankle-multiuse-black-grey-skin-color-3pcs/Z2F9046D53376D3F6A8B7Z/p/?o=z2f9046d53376d3f6a8b7z-1
2024-11-17 03:11:04,Z5556A4895CC44B536812Z,"Generic Anti-Slip Fitness Exercise Gym Yoga Mats - 4mm Thick, 61x173cm, for Indoor and Outdoor Use ",Generic,,,Y,38.40,60,Y,43,https://www.noon.com/uae-en/anti-slip-fitness-exercise-gym-yoga-mats-4mm-thick-61x173cm-for-indoor-and-outdoor-use/Z5556A4895CC44B536812Z/p/?o=z5556a4895cc44b536812z-1
2024-11-17 03:11:04,Z788232ABE3508B6DF27EZ,ZCM-HAPPY 2 Piece Yoga Block Props Brick ,ZCM-HAPPY,4.3,4,N,25,Not Available,Y,46,https://www.noon.com/uae-en/2-piece-yoga-block-props-brick/Z788232ABE3508B6DF27EZ/p/?o=z788232abe3508b6df27ez-1
2024-11-17 03:11:04,Z7DC7F2D6381EE7C1E1C1Z,Longchamp Le Pliage Energy L Medium Shoulder Bag Dark Green for Women ,Longchamp,,,N,170.20,Not Available,Y,42,https://www.noon.com/uae-en/le-pliage-energy-l-medium-shoulder-bag-dark-green-for-women/Z7DC7F2D6381EE7C1E1C1Z/p/?o=z7dc7f2d6381ee7c1e1c1z-1
2024-11-17 03:11:04,N43250379A,Rock Pow Yoga Spike Mat 66 x 42cm ,Rock Pow,4.8,4,N,49,119,Y,40,https://www.noon.com/uae-en/yoga-spike-mat-66-x-42cm/N43250379A/p/?o=ddd14961ef997dbf
2024-11-17 03:11:04,N15686965A,QiaoKai Yoga Foam Roller ,QiaoKai,3.8,12,N,45.45,Not Available,Y,41,https://www.noon.com/uae-en/yoga-foam-roller/N15686965A/p/?o=d6245c94364c6c3c
2024-11-17 03:11:04,Z1E16AF8AE508FDDB5A54Z,Maston Anti-Slip Exercise Mat TPE Eco Friendly Fitness Mat for Pilates Non Slip Yoga Mat (6mm) ,Maston,,,N,55,60,Y,39,https://www.noon.com/uae-en/anti-slip-exercise-mat-tpe-eco-friendly-fitness-mat-for-pilates-non-slip-yoga-mat-6mm/Z1E16AF8AE508FDDB5A54Z/p/?o=z1e16af8ae508fddb5a54z-1
2024-11-17 03:11:04,ZB5F2579CDC9F9A6C36F2Z,Generic Fittex Tough Non-Slip 10mm Thick Yoga Mat with Carry Strap 188 x 61 x 1 cm Grey ,Generic,4.5,32,N,35,49,Y,37,https://www.noon.com/uae-en/fittex-tough-non-slip-10mm-thick-yoga-mat-with-carry-strap-188-x-61-x-1-cm-grey/ZB5F2579CDC9F9A6C36F2Z/p/?o=zb5f2579cdc9f9a6c36f2z-1
2024-11-17 03:11:04,Z316A0F72633D19FA6531Z,Manduka ENLIGHT RECTANGULAR BOLSTER INDULGE ,Manduka,,,N,370,Not Available,Y,33,https://www.noon.com/uae-en/enlight-rectangular-bolster-indulge/Z316A0F72633D19FA6531Z/p/?o=z316a0f72633d19fa6531z-1
2024-11-17 03:11:04,Z1DFA4CFA53D9F146B56EZ,Adidas Yoga Mat - 8Mm - Trace Blue ,Adidas,,,N,161.55,175,Y,36,https://www.noon.com/uae-en/yoga-mat-8mm-trace-blue/Z1DFA4CFA53D9F146B56EZ/p/?o=z1dfa4cfa53d9f146b56ez-1
2024-11-17 03:11:04,Z8B2422971EC37416007CZ,"ZCM-HAPPY Yoga Mat with Straps, Non-Slip TPE Pilates Fitness Mat for Home Exercise and Meditation 183x61x0.6cm ",ZCM-HAPPY,4.5,2,N,44,Not Available,Y,38,https://www.noon.com/uae-en/yoga-mat-with-straps-non-slip-tpe-pilates-fitness-mat-for-home-exercise-and-meditation-183x61x0-6cm/Z8B2422971EC37416007CZ/p/?o=z8b2422971ec37416007cz-1
2024-11-17 03:11:04,ZA47988260FD074358D34Z,KINGSMITH Kingsmith WalkingPad Mat ,KINGSMITH,,,N,95,Not Available,Y,32,https://www.noon.com/uae-en/kingsmith-walkingpad-mat/ZA47988260FD074358D34Z/p/?o=za47988260fd074358d34z-1
2024-11-17 03:11:04,ZCD7D3445C7147D937F7BZ,Reebok Yoga Mat - 4MM ,Reebok,,,N,48,80,Y,31,https://www.noon.com/uae-en/yoga-mat-4mm/ZCD7D3445C7147D937F7BZ/p/?o=zcd7d3445c7147d937f7bz-1
2024-11-17 03:11:04,ZE040488403D5B0D95371Z,ZCM-HAPPY Pilates Fitness Circle Ring 38X38centimeter ,ZCM-HAPPY,5.0,1,N,29,35,Y,30,https://www.noon.com/uae-en/pilates-fitness-circle-ring-38x38centimeter/ZE040488403D5B0D95371Z/p/?o=ze040488403d5b0d95371z-1
2024-11-17 03:11:04,ZE9643375BCEDDF0C18E2Z,"HaveDream Women's Yoga Socks, Split-Toe Non-Slip Socks Pilates Socks Five-Toe Sports Socks - Cream White ",HaveDream,,,N,21,28,Y,34,https://www.noon.com/uae-en/women-s-yoga-socks-split-toe-non-slip-socks-pilates-socks-five-toe-sports-socks-cream-white/ZE9643375BCEDDF0C18E2Z/p/?o=ze9643375bceddf0c18e2z-1
2024-11-17 03:11:04,ZA6D20D27FC4BCB6C3980Z,"Oasisgalore Posture Corrector for Adult Kids, Yoga Body Sticks for Posture Corrector, Humpback Correction Stick ",Oasisgalore,,,N,70,Not Available,Y,22,https://www.noon.com/uae-en/posture-corrector-for-adult-kids-yoga-body-sticks-for-posture-corrector-humpback-correction-stick/ZA6D20D27FC4BCB6C3980Z/p/?o=za6d20d27fc4bcb6c3980z-1
2024-11-17 03:11:04,ZD27DC057C375751456AEZ,Yukon 6.5 mm Pilates Mat Yoga Mat Pilates Mat Exercise Mat ,Yukon,,,N,28.75,Not Available,Y,26,https://www.noon.com/uae-en/6-5-mm-pilates-mat-yoga-mat-pilates-mat-exercise-mat/ZD27DC057C375751456AEZ/p/?o=b776a7608174722c
2024-11-17 03:11:04,N20034892A,Generic Anti-Tear Exercise Mat With Carrying Strap 60x10cm 60x10cm ,Generic,4.3,1.4K,N,35.85,648,Y,29,https://www.noon.com/uae-en/anti-tear-exercise-mat-with-carrying-strap-60x10cm-60x10cm/N20034892A/p/?o=bdedd4e89c779cdf
2024-11-17 03:11:04,Z17396F3BAD9F89F82C7CZ,"GGEROU Minimalist barefoot sock shoes for women and men,Non-Slip Beach Shoes Fitness Sports Shoe ",GGEROU,,,N,62.50,77.45,Y,28,https://www.noon.com/uae-en/minimalist-barefoot-sock-shoes-for-women-and-men-non-slip-beach-shoes-fitness-sports-shoe/Z17396F3BAD9F89F82C7CZ/p/?o=z17396f3bad9f89f82c7cz-2
2024-11-17 03:11:04,N11005258A,BODY SCULPTURE Yoga And Exercise Mat With Strap 6ml ,BODY SCULPTURE,4.6,4,N,42.85,79,Y,21,https://www.noon.com/uae-en/yoga-and-exercise-mat-with-strap-6ml/N11005258A/p/?o=fc937d235888d83b
2024-11-17 03:11:04,Z0B890FB207D88CE803BCZ,Reebok Yoga Mat - 4MM ,Reebok,,,N,65,100,Y,17,https://www.noon.com/uae-en/yoga-mat-4mm/Z0B890FB207D88CE803BCZ/p/?o=z0b890fb207d88ce803bcz-1
2024-11-17 03:11:04,ZDA2ED45242DE353FBD3CZ,"FFA SPORTS Fitness for All FFA SPORTS Extra 10mm Thick Exercise Mat Non Slip with Carrying Strap Ideal for Pilates, Yoga and Many Other Home Workouts ",FFA SPORTS Fitness for All,,,N,44,50,Y,18,https://www.noon.com/uae-en/ffa-sports-extra-10mm-thick-exercise-mat-non-slip-with-carrying-strap-ideal-for-pilates-yoga-and-many-other-home-workouts/ZDA2ED45242DE353FBD3CZ/p/?o=zda2ed45242de353fbd3cz-1
2024-11-17 03:11:04,ZC412DDC0AFE482C68F9DZ,Reebok Double Sided 6MM Yoga Mat ,Reebok,,,N,73,131,Y,20,https://www.noon.com/uae-en/double-sided-6mm-yoga-mat/ZC412DDC0AFE482C68F9DZ/p/?o=zc412ddc0afe482c68f9dz-1
2024-11-17 03:11:04,Z7A13FA4694A702584AEBZ,ZCM-HAPPY Portable Pilates Bar Kit with Resistance Bands for Full-Body Toning – Yoga and Pilates Exercise Stick for Home Gym ,ZCM-HAPPY,,,N,29,110,Y,12,https://www.noon.com/uae-en/portable-pilates-bar-kit-with-resistance-bands-for-full-body-toning-yoga-and-pilates-exercise-stick-for-home-gym/Z7A13FA4694A702584AEBZ/p/?o=z7a13fa4694a702584aebz-1
2024-11-17 03:11:04,N38925315A,SAPU 8-Sections Pulling Yoga Band 85x4cm ,SAPU,4.6,14,N,29.60,Not Available,N,10,https://www.noon.com/uae-en/8-sections-pulling-yoga-band-85x4cm/N38925315A/p/?o=a9ab671b17b0d3ce
2024-11-17 03:11:04,N20034893A,Generic Anti-Tear Exercise Mat With Carrying Strap ,Generic,4.5,1.1K,N,34,239,Y,16,https://www.noon.com/uae-en/anti-tear-exercise-mat-with-carrying-strap/N20034893A/p/?o=d6f1ea275e88dc5d
2024-11-17 03:11:04,Z7B5DD06DBFCED14AFA8CZ,DBLEW 4mm Thick Yoga Mat Knees Supportive Anti Slip Fitness Home Exercise Eco Friendly Ideal For All Types Of Pilates Floor Workouts Gym Stretching 61x173cm ,DBLEW,3.8,12,N,27.60,50,Y,11,https://www.noon.com/uae-en/4mm-thick-yoga-mat-knees-supportive-anti-slip-fitness-home-exercise-eco-friendly-ideal-for-all-types-of-pilates-floor-workouts-gym-stretching-61x173cm/Z7B5DD06DBFCED14AFA8CZ/p/?o=z7b5dd06dbfced14afa8cz-1
2024-11-17 03:11:04,ZD87E1538214CD70F4061Z,"SYOSI SYOSI Body Sculpting Machine, Professional Handheld Body Sculpting Massager, Cordless Cellulite Remover Massager for Belly Arms Legs Waist with 8 Replaceable Massage Heads and 1 Mesh Covers ",SYOSI,,,N,199.85,199.95,Y,9,https://www.noon.com/uae-en/syosi-body-sculpting-machine-professional-handheld-body-sculpting-massager-cordless-cellulite-remover-massager-for-belly-arms-legs-waist-with-8-replaceable-massage-heads-and-1-mesh-covers/ZD87E1538214CD70F4061Z/p/?o=zd87e1538214cd70f4061z-1
2024-11-17 03:11:04,Z35C4A888ABDFE2A19209Z,"Joerex Jorex Fitness Hula Hoop 4597(Large/73Cm,Cany @Fs ",Joerex,,,N,25,Not Available,Y,5,https://www.noon.com/uae-en/jorex-fitness-hula-hoop-4597-large-73cm-cany-fs/Z35C4A888ABDFE2A19209Z/p/?o=z35c4a888abdfe2a19209z-1
2024-11-17 03:11:02,Z9A94DDF46EB8B75632A6Z,"Unique 2Pcs Non Slip Yoga Socks for Women,Yoga Socks for Women Non-Slip Grips & Straps, Ideal for Pilates, Pure Barre, Ballet, Dance, Barefoot Workout（Black + Gray） ",Unique,5.0,1,N,25.80,72.95,Y,46,https://www.noon.com/uae-en/2pcs-non-slip-yoga-socks-for-women-yoga-socks-for-women-non-slip-grips-straps-ideal-for-pilates-pure-barre-ballet-dance-barefoot-workout-black-gray/Z9A94DDF46EB8B75632A6Z/p/?o=z9a94ddf46eb8b75632a6z-1
2024-11-17 03:11:04,Z691A3B8C08D72CA569ECZ,"RIGID FITNESS Gym Cooling Towels (3-Pack) - Ice-Sensation Sweat Towel, Quick-Dry Microfiber Cloth for Exercise, Yoga, Running & More - High-Absorbency Cooling Towels for Intense Workouts (100x30cm) ",RIGID FITNESS,4.2,11,N,49.75,Not Available,N,4,https://www.noon.com/uae-en/gym-cooling-towels-3-pack-ice-sensation-sweat-towel-quick-dry-microfiber-cloth-for-exercise-yoga-running-more-high-absorbency-cooling-towels-for-intense-workouts-100x30cm/Z691A3B8C08D72CA569ECZ/p/?o=cd92098fa513df5b
2024-11-17 03:11:04,N26671807A,Bluelans Anti-Skid Breathable Fitness Yoga Socks ,Bluelans,4.6,28,N,20.90,Not Available,N,13,https://www.noon.com/uae-en/anti-skid-breathable-fitness-yoga-socks/N26671807A/p/?o=c38c20fbc7d9007f
2024-11-17 03:11:02,ZD83EBC9E3D4EE9CB4D0DZ,"YOMA Purple Foam Roller for Deep Tissue Massage and Muscle Recovery, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscle ",YOMA,5.0,2,N,25,50,Y,41,https://www.noon.com/uae-en/purple-foam-roller-for-deep-tissue-massage-and-muscle-recovery-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscle/ZD83EBC9E3D4EE9CB4D0DZ/p/?o=zd83ebc9e3d4ee9cb4d0dz-1
2024-11-17 03:11:02,ZAFF4F9A835BAE4B7BC9CZ,DBLEW 4mm Thick Yoga Mat Knees Supportive Anti Slip Fitness Home Exercise Eco Friendly Ideal For All Types Of Pilates Floor Workouts Gym Stretching 61x173cm ,DBLEW,3.3,4,N,28,50,Y,40,https://www.noon.com/uae-en/4mm-thick-yoga-mat-knees-supportive-anti-slip-fitness-home-exercise-eco-friendly-ideal-for-all-types-of-pilates-floor-workouts-gym-stretching-61x173cm/ZAFF4F9A835BAE4B7BC9CZ/p/?o=zaff4f9a835bae4b7bc9cz-1
2024-11-17 03:11:02,N26672267A,Bluelans Women Sport Pilates Yoga Non Slip Grip Socks ,Bluelans,4.4,35,N,25,Not Available,N,38,https://www.noon.com/uae-en/women-sport-pilates-yoga-non-slip-grip-socks/N26672267A/p/?o=ce18cfff6cbd4ccc
